Org. Code,Organization Name,School Code,School Name,TOTAL,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore
1020,CHEYENNE MOUNTAIN 12,1604,SKYWAY PARK ELEMENTARY SCHOOL,316,0.003164557,0.018987342,0.025316456,0.148734177,0.772151899,0.003164557,0.028481013
1020,CHEYENNE MOUNTAIN 12,3482,GOLD CAMP ELEMENTARY SCHOOL,461,0.010845987,0.034707158,0.010845987,0.082429501,0.826464208,0,0.034707158
1020,CHEYENNE MOUNTAIN 12,6953,PINON VALLEY ELEMENTARY SCHOOL,314,0.006369427,0.047770701,0.02866242,0.140127389,0.729299363,0.003184713,0.044585987
1030,MANITOU SPRINGS 14,5460,MANITOU SPRINGS ELEMENTARY SCHOOL,428,0.004672897,0.007009346,0.004672897,0.119158879,0.810747664,0,0.053738318
1030,MANITOU SPRINGS 14,5464,MANITOU SPRINGS MIDDLE SCHOOL,349,0.020057307,0.008595989,0.00286533,0.077363897,0.862464183,0,0.028653295
1030,MANITOU SPRINGS 14,5468,MANITOU SPRINGS HIGH SCHOOL,494,0.004048583,0.006072874,0.008097166,0.097165992,0.83805668,0,0.046558704
1030,MANITOU SPRINGS 14,9010,UTE PASS ELEMENTARY SCHOOL,147,0.006802721,0.006802721,0,0.040816327,0.918367347,0,0.027210884
1040,ACADEMY 20,0017,ACADEMY ENDEAVOUR ELEMENTARY SCHOOL,622,0.001607717,0.049839228,0.04340836,0.162379421,0.68488746,0.006430868,0.051446945
1040,ACADEMY 20,0019,ACADEMY INTERNATIONAL ELEMENTARY SCHOOL,740,0.001351351,0.095945946,0.05,0.114864865,0.675675676,0.006756757,0.055405405
1040,ACADEMY 20,0074,CHALLENGER MIDDLE SCHOOL,691,0,0.033285094,0.011577424,0.120115774,0.793053546,0.001447178,0.040520984
1040,ACADEMY 20,0076,AIR ACADEMY HIGH SCHOOL,1359,0.004415011,0.02281089,0.022075055,0.099337748,0.802060338,0.005150846,0.04415011
1040,ACADEMY 20,0110,ACADEMY ONLINE HIGH SCHOOL,35,0,0.057142857,0,0.142857143,0.742857143,0,0.057142857
1040,ACADEMY 20,0209,ASPEN VALLEY HIGH SCHOOL,88,0.011363636,0.034090909,0.022727273,0.125,0.784090909,0,0.022727273
1040,ACADEMY 20,0249,ANTELOPE TRAILS ELEMENTARY SCHOOL,573,0.005235602,0.013961606,0.012216405,0.102966841,0.841186736,0.001745201,0.022687609
1040,ACADEMY 20,1615,CHINOOK TRAIL ELEMENTARY SCHOOL,406,0.009852217,0.068965517,0.017241379,0.100985222,0.733990148,0,0.068965517
1040,ACADEMY 20,1627,THE CLASSICAL ACADEMY CHARTER,1946,0.004624872,0.025693731,0.014902364,0.086330935,0.827338129,0.001027749,0.04008222
1040,ACADEMY 20,1629,THE CLASSICAL ACADEMY MIDDLE SCHOOL,423,0,0.009456265,0.023640662,0.070921986,0.860520095,0,0.035460993
1040,ACADEMY 20,1630,THE CLASSICAL ACADEMY HIGH SCHOOL,566,0,0.012367491,0.021201413,0.086572438,0.839222615,0.005300353,0.035335689
1040,ACADEMY 20,2195,DISCOVERY CANYON CAMPUS SCHOOL,2170,0.005529954,0.0359447,0.025806452,0.091705069,0.788018433,0.003686636,0.049308756
1040,ACADEMY 20,2248,DOUGLASS VALLEY ELEMENTARY SCHOOL,415,0.01686747,0.019277108,0.079518072,0.185542169,0.578313253,0.007228916,0.113253012
1040,ACADEMY 20,2358,EAGLEVIEW MIDDLE SCHOOL,976,0.008196721,0.035860656,0.050204918,0.125,0.729508197,0.007172131,0.044057377
1040,ACADEMY 20,2524,EDITH WOLFORD ELEMENTARY SCHOOL,359,0,0.011142061,0.008356546,0.108635097,0.805013928,0.002785515,0.064066852
1040,ACADEMY 20,2800,EXPLORER ELEMENTARY SCHOOL,529,0,0.02268431,0.024574669,0.134215501,0.776937618,0.001890359,0.039697543
1040,ACADEMY 20,3104,FOOTHILLS ELEMENTARY SCHOOL,416,0.004807692,0.036057692,0.007211538,0.137019231,0.766826923,0.002403846,0.045673077
1040,ACADEMY 20,3238,FRONTIER ELEMENTARY SCHOOL,408,0.009803922,0.039215686,0.078431373,0.134803922,0.696078431,0.00245098,0.039215686
1040,ACADEMY 20,3985,HIGH PLAINS ELEMENTARY SCHOOL,378,0.005291005,0.034391534,0.037037037,0.19047619,0.648148148,0.002645503,0.082010582
1040,ACADEMY 20,5126,LIBERTY HIGH SCHOOL,1532,0.005221932,0.02154047,0.026109661,0.139033943,0.757180157,0.003263708,0.047650131
1040,ACADEMY 20,6140,MOUNTAIN RIDGE MIDDLE SCHOOL,1069,0.006548176,0.071094481,0.033676333,0.141253508,0.694106642,0.004677268,0.048643592
1040,ACADEMY 20,6158,MOUNTAIN VIEW ELEMENTARY SCHOOL,568,0.008802817,0.065140845,0.012323944,0.091549296,0.772887324,0.007042254,0.042253521
1040,ACADEMY 20,6937,PINE CREEK HIGH SCHOOL,1409,0.008516678,0.036195884,0.022711143,0.105039035,0.79418027,0.005677786,0.027679205
1040,ACADEMY 20,6960,PIONEER ELEMENTARY SCHOOL,476,0.010504202,0.042016807,0.052521008,0.222689076,0.628151261,0.010504202,0.033613445
1040,ACADEMY 20,7159,PRAIRIE HILLS ELEMENTARY SCHOOL,548,0.00729927,0.020072993,0.025547445,0.107664234,0.781021898,0.010948905,0.047445255
1040,ACADEMY 20,7240,RAMPART HIGH SCHOOL,1584,0.006313131,0.0625,0.039141414,0.13510101,0.701388889,0.001893939,0.053661616
1040,ACADEMY 20,7247,RANCH CREEK ELEMENTARY,432,0.002314815,0.020833333,0.034722222,0.125,0.766203704,0,0.050925926
1040,ACADEMY 20,7460,ROCKRIMMON ELEMENTARY SCHOOL,349,0.005730659,0.031518625,0.051575931,0.103151862,0.753581662,0.00286533,0.051575931
1040,ACADEMY 20,8779,TCA COLLEGE PATHWAYS,306,0.009803922,0.006535948,0.013071895,0.094771242,0.830065359,0.006535948,0.039215686
1040,ACADEMY 20,8813,THE DA VINCI ACADEMY SCHOOL,382,0,0.060209424,0.034031414,0.094240838,0.719895288,0.010471204,0.081151832
1040,ACADEMY 20,8851,TIMBERVIEW MIDDLE SCHOOL,1011,0.003956479,0.027695351,0.041543027,0.137487636,0.727002967,0.003956479,0.058358061
1040,ACADEMY 20,9714,WOODMEN-ROBERTS ELEMENTARY SCHOOL,353,0.005665722,0.039660057,0.014164306,0.09631728,0.813031161,0,0.031161473
1050,ELLICOTT 22,2638,ELLICOTT ELEMENTARY SCHOOL,530,0.001886792,0.005660377,0.016981132,0.269811321,0.664150943,0,0.041509434
1050,ELLICOTT 22,2640,ELLICOTT MIDDLE SCHOOL,216,0,0,0.027777778,0.217592593,0.708333333,0.00462963,0.041666667
1050,ELLICOTT 22,2642,ELLICOTT SENIOR HIGH SCHOOL,257,0.011673152,0.007782101,0.050583658,0.182879377,0.743190661,0,0.003891051
1060,PEYTON 23 JT,6898,PEYTON ELEMENTARY SCHOOL,368,0.024456522,0.005434783,0.008152174,0.089673913,0.850543478,0,0.02173913
1060,PEYTON 23 JT,6902,PEYTON JUNIOR/SENIOR HIGH SCHOOL,326,0.024539877,0.003067485,0.006134969,0.067484663,0.898773006,0,0
1070,HANOVER 28,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,130,0.023076923,0,0.023076923,0.207692308,0.746153846,0,0
1070,HANOVER 28,6701,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,93,0.010752688,0,0.032258065,0.182795699,0.774193548,0,0
1080,LEWIS-PALMER 38,3539,GRACE BEST ELEMENTARY SCHOOL,666,0.007507508,0.031531532,0.01951952,0.103603604,0.786786787,0,0.051051051
1080,LEWIS-PALMER 38,4686,RAY E KILMER ELEMENTARY SCHOOL,386,0.007772021,0.015544041,0,0.082901554,0.862694301,0,0.031088083
1080,LEWIS-PALMER 38,5093,MONUMENT CHARTER ACADEMY,858,0,0.026806527,0.01048951,0.095571096,0.824009324,0,0.043123543
1080,LEWIS-PALMER 38,5096,LEWIS-PALMER ELEMENTARY SCHOOL,458,0.006550218,0.06768559,0.002183406,0.109170306,0.76419214,0.008733624,0.041484716
1080,LEWIS-PALMER 38,5098,LEWIS-PALMER MIDDLE SCHOOL,822,0.008515815,0.01459854,0.008515815,0.093673966,0.830900243,0.001216545,0.042579075
1080,LEWIS-PALMER 38,5100,LEWIS-PALMER HIGH SCHOOL,910,0.002197802,0.025274725,0.012087912,0.068131868,0.847252747,0,0.045054945
1080,LEWIS-PALMER 38,6678,PALMER RIDGE HIGH SCHOOL,1131,0.011494253,0.019451813,0.013262599,0.091954023,0.827586207,0.000884173,0.035366932
1080,LEWIS-PALMER 38,6682,PALMER LAKE ELEMENTARY SCHOOL,377,0.021220159,0.023872679,0,0.175066313,0.724137931,0.00265252,0.053050398
1080,LEWIS-PALMER 38,7165,PRAIRIE WINDS ELEMENTARY SCHOOL,369,0.002710027,0.027100271,0.016260163,0.067750678,0.861788618,0,0.024390244
1110,FALCON 49,0555,BANNING LEWIS RANCH ACADEMY,712,0.016853933,0.06741573,0.082865169,0.132022472,0.700842697,0,0
1110,FALCON 49,1618,EVANS INTERNATIONAL ELEMENTARY SCHOOL,652,0.004601227,0.041411043,0.101226994,0.23006135,0.533742331,0,0.088957055
1110,FALCON 49,2877,FALCON VIRTUAL ACADEMY,105,0.00952381,0.028571429,0.038095238,0.104761905,0.761904762,0,0.057142857
1110,FALCON 49,2902,FALCON ELEMENTARY SCHOOL,339,0.005899705,0.020648968,0.056047198,0.18879056,0.690265487,0.005899705,0.032448378
1110,FALCON 49,2906,FALCON MIDDLE SCHOOL,908,0.007709251,0.026431718,0.045154185,0.148678414,0.75,0.002202643,0.019823789
1110,FALCON 49,2908,FALCON HIGH SCHOOL,1298,0.010785824,0.020030817,0.05624037,0.121725732,0.765793529,0.002311248,0.023112481
1110,FALCON 49,4102,HORIZON MIDDLE SCHOOL,652,0.009202454,0.030674847,0.122699387,0.234662577,0.562883436,0.001533742,0.038343558
1110,FALCON 49,4251,THE IMAGINE CLASSICAL ACADEMY AT INDIGO RANCH,687,0.001455604,0.013100437,0.062590975,0.132459971,0.723435226,0.010189229,0.056768559
1110,FALCON 49,5779,MERIDIAN RANCH ELEMENTARY SCHOOL,595,0.005042017,0.028571429,0.033613445,0.127731092,0.756302521,0,0.048739496
1110,FALCON 49,6483,ODYSSEY ELEMENTARY SCHOOL,544,0.007352941,0.044117647,0.119485294,0.216911765,0.573529412,0,0.038602941
1110,FALCON 49,6810,PATRIOT LEARNING CENTER,220,0.031818182,0.013636364,0.036363636,0.195454545,0.681818182,0,0.040909091
1110,FALCON 49,6935,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,383,0.007832898,0.020887728,0.026109661,0.062663185,0.859007833,0.002610966,0.020887728
1110,FALCON 49,7317,REMINGTON ELEMENTARY SCHOOL,624,0.001602564,0.025641026,0.073717949,0.259615385,0.557692308,0.003205128,0.078525641
1110,FALCON 49,7339,RIDGEVIEW ELEMENTARY SCHOOL,684,0.007309942,0.039473684,0.049707602,0.214912281,0.65497076,0.001461988,0.032163743
1110,FALCON 49,7463,ROCKY MOUNTAIN CLASSICAL ACADEMY,924,0,0.03030303,0.054112554,0.154761905,0.713203463,0.00974026,0.037878788
1110,FALCON 49,7613,SAND CREEK HIGH SCHOOL,1162,0.013769363,0.072289157,0.124784854,0.21686747,0.555938038,0.000860585,0.015490534
1110,FALCON 49,7960,SKYVIEW MIDDLE SCHOOL,1081,0.006475486,0.065679926,0.109158187,0.1933395,0.601295097,0.001850139,0.022201665
1110,FALCON 49,8010,SPRINGS RANCH ELEMENTARY SCHOOL,676,0.00591716,0.060650888,0.088757396,0.177514793,0.612426036,0.00295858,0.051775148
1110,FALCON 49,8266,STETSON ELEMENTARY SCHOOL,630,0,0.03968254,0.096825397,0.184126984,0.603174603,0.001587302,0.074603175
1110,FALCON 49,8791,VISTA RIDGE HIGH SCHOOL,1105,0.008144796,0.053393665,0.112217195,0.173755656,0.637104072,0.001809955,0.013574661
1110,FALCON 49,9706,WOODMEN HILLS ELEMENTARY SCHOOL,727,0.004126547,0.023383769,0.030261348,0.13480055,0.77303989,0.004126547,0.030261348
1120,EDISON 54 JT,2504,EDISON ACADEMY,95,0,0,0,0.157894737,0.842105263,0,0
1120,EDISON 54 JT,2514,EDISON ELEMENTARY SCHOOL,65,0,0,0,0,1,0,0
1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,54,0,0,0.018518519,0.037037037,0.944444444,0,0
1130,MIAMI/YODER 60 JT,5850,MIAMI/YODER ELEMENTARY SCHOOL,140,0.014285714,0,0.007142857,0.128571429,0.8,0.007142857,0.042857143
1130,MIAMI/YODER 60 JT,5854,MIAMI-YODER SENIOR HIGH SCHOOL,100,0.01,0.01,0,0.13,0.81,0,0.04
1130,MIAMI/YODER 60 JT,5870,MIAMI-YODER JUNIOR HIGH SCHOOL,80,0.0125,0,0.0375,0.1,0.7875,0,0.0625
1140,CANON CITY RE-1,1262,CANON CITY MIDDLE SCHOOL,409,0.002444988,0.002444988,0.009779951,0.083129584,0.870415648,0.002444988,0.029339853
1140,CANON CITY RE-1,1266,CANON CITY HIGH SCHOOL,1090,0.005504587,0.00733945,0.005504587,0.130275229,0.826605505,0.003669725,0.021100917
1140,CANON CITY RE-1,3211,GARDEN PARK HIGH SCHOOL,58,0.017241379,0,0,0.172413793,0.793103448,0,0.017241379
1140,CANON CITY RE-1,3802,HARRISON SCHOOL,767,0.01303781,0.003911343,0.007822686,0.116036506,0.85136897,0.003911343,0.003911343
1140,CANON CITY RE-1,5166,LINCOLN ELEMENTARY SCHOOL,221,0.022624434,0,0.004524887,0.131221719,0.79638009,0.004524887,0.040723982
1140,CANON CITY RE-1,5414,MADISON EXPLORATORY SCHOOL,72,0,0,0.013888889,0.055555556,0.930555556,0,0
1140,CANON CITY RE-1,5704,MCKINLEY ELEMENTARY SCHOOL,291,0.010309278,0,0.013745704,0.120274914,0.852233677,0.003436426,0
1140,CANON CITY RE-1,6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,237,0,0.012658228,0,0.075949367,0.88185654,0.004219409,0.025316456
1140,CANON CITY RE-1,7950,SKYLINE ELEMENTARY SCHOOL,202,0.004950495,0,0.004950495,0.198019802,0.782178218,0,0.00990099
1140,CANON CITY RE-1,9248,WASHINGTON ELEMENTARY SCHOOL,355,0.002816901,0.022535211,0.005633803,0.166197183,0.76056338,0,0.042253521
1150,FLORENCE RE-2,2961,FOCUS ACADEMY,12,0,0,0,0.083333333,0.833333333,0,0.083333333
1150,FLORENCE RE-2,3002,FLORENCE HIGH SCHOOL,498,0.010040161,0.002008032,0.012048193,0.12248996,0.815261044,0.002008032,0.036144578
1150,FLORENCE RE-2,3224,FREMONT ELEMENTARY SCHOOL,451,0.006651885,0.00443459,0.00443459,0.161862528,0.789356984,0,0.033259424
1150,FLORENCE RE-2,3226,FREMONT MIDDLE SCHOOL,383,0.005221932,0.005221932,0,0.133159269,0.825065274,0,0.031331593
1150,FLORENCE RE-2,6858,PENROSE ELEMENTARY SCHOOL,256,0,0,0.0078125,0.15625,0.80078125,0,0.03515625
1160,COTOPAXI RE-3,3220,COTOPAXI ELEMENTARY SCHOOL,117,0.008547009,0,0,0.051282051,0.914529915,0,0.025641026
1160,COTOPAXI RE-3,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,105,0.019047619,0,0,0.047619048,0.904761905,0,0.028571429
1180,ROARING FORK RE-1,0429,CARBONDALE COMMUNITY CHARTER SCHOOL,135,0,0.02962963,0,0.133333333,0.837037037,0,0
1180,ROARING FORK RE-1,0560,BASALT ELEMENTARY SCHOOL,646,0,0.018575851,0,0.492260062,0.469040248,0.001547988,0.018575851
1180,ROARING FORK RE-1,0561,BASALT MIDDLE SCHOOL,406,0.004926108,0.004926108,0.002463054,0.566502463,0.403940887,0,0.017241379
1180,ROARING FORK RE-1,0570,BASALT HIGH SCHOOL,437,0.00228833,0.013729977,0,0.52402746,0.418764302,0,0.041189931
1180,ROARING FORK RE-1,1006,BRIDGES,80,0.0125,0,0.025,0.4375,0.475,0,0.05
1180,ROARING FORK RE-1,1296,CARBONDALE MIDDLE SCHOOL,318,0.01572327,0,0,0.704402516,0.273584906,0,0.006289308
1180,ROARING FORK RE-1,2063,CRYSTAL RIVER ELEMENTARY SCHOOL,450,0.008888889,0.004444444,0.002222222,0.72,0.248888889,0,0.015555556
1180,ROARING FORK RE-1,3460,GLENWOOD SPRINGS ELEMENTARY SCHOOL,563,0.003552398,0.005328597,0,0.605683837,0.376554174,0,0.008880995
1180,ROARING FORK RE-1,3464,GLENWOOD SPRINGS MIDDLE SCHOOL,480,0.002083333,0.008333333,0.002083333,0.470833333,0.504166667,0,0.0125
1180,ROARING FORK RE-1,3468,GLENWOOD SPRINGS HIGH SCHOOL,768,0.010416667,0.010416667,0,0.404947917,0.540364583,0,0.033854167
1180,ROARING FORK RE-1,7422,ROARING FORK HIGH SCHOOL,304,0.003289474,0.006578947,0.003289474,0.595394737,0.348684211,0.006578947,0.036184211
1180,ROARING FORK RE-1,8038,SOPRIS ELEMENTARY SCHOOL,625,0.0032,0.008,0,0.4416,0.5312,0,0.016
1195,GARFIELD RE-2,0065,COAL RIDGE HIGH SCHOOL,489,0.014314928,0.008179959,0.006134969,0.384458078,0.564417178,0.00408998,0.018404908
1195,GARFIELD RE-2,2573,ELK CREEK ELEMENTARY,284,0.003521127,0,0.003521127,0.440140845,0.528169014,0.003521127,0.021126761
1195,GARFIELD RE-2,3281,GRAHAM MESA ELEMENTARY SCHOOL,364,0.010989011,0,0,0.368131868,0.585164835,0,0.035714286
1195,GARFIELD RE-2,3325,GARFIELD RE-2 CENTER FOR INTEGRATIVE STUDIES,308,0.003246753,0.003246753,0.025974026,0.188311688,0.769480519,0.003246753,0.006493506
1195,GARFIELD RE-2,3967,HIGHLAND ELEMENTARY SCHOOL,395,0.007594937,0,0,0.579746835,0.405063291,0,0.007594937
1195,GARFIELD RE-2,4510,KATHRYN SENOR ELEMENTARY SCHOOL,330,0,0.015151515,0,0.381818182,0.590909091,0,0.012121212
1195,GARFIELD RE-2,7356,RIFLE MIDDLE SCHOOL,754,0.00397878,0,0.00132626,0.49734748,0.486737401,0,0.01061008
1195,GARFIELD RE-2,7360,RIFLE HIGH SCHOOL,630,0.00952381,0,0.003174603,0.428571429,0.536507937,0.00952381,0.012698413
1195,GARFIELD RE-2,7388,RIVERSIDE SCHOOL,740,0.008108108,0.004054054,0.002702703,0.395945946,0.575675676,0.001351351,0.012162162
1195,GARFIELD RE-2,7890,CACTUS VALLEY ELEMENTARY SCHOOL,411,0.02189781,0.00486618,0.00729927,0.328467153,0.625304136,0,0.01216545
1195,GARFIELD RE-2,9231,WAMSLEY ELEMENTARY SCHOOL,275,0.007272727,0.007272727,0.003636364,0.498181818,0.458181818,0,0.025454545
1220,GARFIELD 16,3578,BEA UNDERWOOD ELEMENTARY SCHOOL,240,0.025,0,0,0.341666667,0.591666667,0,0.041666667
1220,GARFIELD 16,3585,GRAND VALLEY CENTER FOR FAMILY LEARNING,181,0.011049724,0,0,0.364640884,0.574585635,0,0.049723757
1220,GARFIELD 16,3586,GRAND VALLEY HIGH SCHOOL,345,0.026086957,0.002898551,0,0.272463768,0.655072464,0,0.043478261
1220,GARFIELD 16,3603,L.W. ST. JOHN ELEMENTARY SCHOOL,151,0.033112583,0,0,0.337748344,0.59602649,0,0.033112583
1220,GARFIELD 16,8274,GRAND VALLEY MIDDLE SCHOOL,216,0.027777778,0.00462963,0,0.337962963,0.578703704,0.009259259,0.041666667
1330,GILPIN COUNTY RE-1,1632,GILPIN COUNTY ELEMENTARY SCHOOL,231,0,0.03030303,0.008658009,0.095238095,0.831168831,0,0.034632035
1330,GILPIN COUNTY RE-1,1634,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,155,0,0.006451613,0.012903226,0.090322581,0.864516129,0,0.025806452
1340,WEST GRAND 1-JT.,9416,WEST GRAND ELEMENTARY SCHOOL,205,0,0,0,0.268292683,0.687804878,0,0.043902439
1340,WEST GRAND 1-JT.,9420,WEST GRAND HIGH SCHOOL,114,0,0.00877193,0,0.122807018,0.850877193,0.01754386,0
1340,WEST GRAND 1-JT.,9422,WEST GRAND MIDDLE SCHOOL,110,0,0,0,0.209090909,0.781818182,0.009090909,0
1350,EAST GRAND 2,2376,EAST GRAND MIDDLE SCHOOL,266,0.003759398,0.003759398,0.007518797,0.078947368,0.902255639,0.003759398,0
1350,EAST GRAND 2,3182,FRASER VALLEY ELEMENTARY SCHOOL,261,0.003831418,0,0.007662835,0.130268199,0.850574713,0.007662835,0
1350,EAST GRAND 2,3556,GRANBY ELEMENTARY SCHOOL,335,0.005970149,0,0.002985075,0.170149254,0.8,0.017910448,0.002985075
1350,EAST GRAND 2,3572,GRAND LAKE ELEMENTARY SCHOOL,60,0,0,0,0.016666667,0.983333333,0,0
1350,EAST GRAND 2,4277,INDIAN PEAKS CHARTER SCHOOL,55,0,0,0.018181818,0.036363636,0.945454545,0,0
1350,EAST GRAND 2,5864,MIDDLE PARK HIGH SCHOOL,348,0.00862069,0.014367816,0.005747126,0.068965517,0.893678161,0.002873563,0.005747126
1360,GUNNISON WATERSHED RE1J,2006,CRESTED BUTTE COMMUNITY SCHOOL,553,0.003616637,0.007233273,0.001808318,0.027124774,0.929475588,0.003616637,0.027124774
1360,GUNNISON WATERSHED RE1J,3690,GUNNISON ELEMENTARY SCHOOL,482,0,0,0.004149378,0.157676349,0.831950207,0,0.006224066
1360,GUNNISON WATERSHED RE1J,3694,GUNNISON HIGH SCHOOL,332,0.003012048,0.003012048,0,0.141566265,0.843373494,0,0.009036145
1360,GUNNISON WATERSHED RE1J,3697,GUNNISON MIDDLE SCHOOL,248,0,0,0.004032258,0.205645161,0.778225806,0,0.012096774
1360,GUNNISON WATERSHED RE1J,3701,GUNNISON VALLEY SCHOOL,26,0,0,0,0.038461538,0.961538462,0,0
1360,GUNNISON WATERSHED RE1J,3702,GUNNISON PRESCHOOL,183,0,0.005464481,0.005464481,0.306010929,0.677595628,0,0.005464481
1360,GUNNISON WATERSHED RE1J,5577,MARBLE CHARTER SCHOOL,40,0,0,0,0.075,0.925,0,0
1380,HINSDALE COUNTY RE 1,4899,LAKE CITY COMMUNITY SCHOOL,96,0.010416667,0.020833333,0.010416667,0.010416667,0.947916667,0,0
1390,HUERFANO RE-1,0063,PEAKVIEW SCHOOL,329,0.030395137,0.009118541,0.003039514,0.696048632,0.255319149,0,0.006079027
1390,HUERFANO RE-1,3306,GARDNER ELEMENTARY SCHOOL,86,0.058139535,0.023255814,0.011627907,0.697674419,0.186046512,0.023255814,0
1390,HUERFANO RE-1,4161,HUERFANO COUNTY OPPORTUNITY AND ENRICHMENT SCHOOL,14,0,0,0,0.785714286,0.214285714,0,0
1390,HUERFANO RE-1,9212,JOHN MALL JUNIOR-SENIOR HIGH SCHOOL,146,0.02739726,0,0.006849315,0.623287671,0.335616438,0,0.006849315
1400,LA VETA RE-2,4860,LA VETA ELEMENTARY SCHOOL,103,0,0,0,0.300970874,0.67961165,0,0.019417476
1400,LA VETA RE-2,4864,LA VETA JUNIOR-SENIOR HIGH SCHOOL,120,0,0,0,0.258333333,0.733333333,0,0.008333333
1410,NORTH PARK R-1 ,6358,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,99,0,0,0,0.222222222,0.767676768,0,0.01010101
1410,NORTH PARK R-1 ,9198,WALDEN ELEMENTARY SCHOOL,112,0,0,0,0.25,0.732142857,0,0.017857143
1420,JEFFERSON COUNTY R-1,0000,NOT IN A SCHOOL,8,0,0,0,0.125,0.875,0,0
1420,JEFFERSON COUNTY R-1,0030,ADAMS ELEMENTARY SCHOOL,505,0.007920792,0.089108911,0.013861386,0.17029703,0.667326733,0.001980198,0.04950495
1420,JEFFERSON COUNTY R-1,0033,MC LAIN HIGH SCHOOL,377,0.01061008,0.013262599,0.015915119,0.25729443,0.681697613,0.00265252,0.018567639
1420,JEFFERSON COUNTY R-1,0034,MC LAIN COMMUNITY HIGH SCHOOL,168,0.029761905,0.023809524,0,0.321428571,0.595238095,0.005952381,0.023809524
1420,JEFFERSON COUNTY R-1,0108,ALAMEDA HIGH SCHOOL,739,0.02300406,0.067658999,0.027063599,0.648173207,0.216508796,0.01082544,0.0067659
1420,JEFFERSON COUNTY R-1,0109,ARVADA K-8,614,0.030944625,0.030944625,0.019543974,0.446254072,0.441368078,0.003257329,0.027687296
1420,JEFFERSON COUNTY R-1,0148,ALLENDALE ELEMENTARY SCHOOL,208,0,0.009615385,0.024038462,0.423076923,0.514423077,0,0.028846154
1420,JEFFERSON COUNTY R-1,0370,ARVADA HIGH SCHOOL,1039,0.018286814,0.050048123,0.014436959,0.350336862,0.547641963,0.001924928,0.01732435
1420,JEFFERSON COUNTY R-1,0378,ARVADA WEST HIGH SCHOOL,1726,0.004634994,0.0202781,0.009269988,0.165701043,0.777520278,0.001158749,0.021436848
1420,JEFFERSON COUNTY R-1,0660,BEAR CREEK K-8 SCHOOL,1125,0.008888889,0.085333333,0.009777778,0.288888889,0.564444444,0.003555556,0.039111111
1420,JEFFERSON COUNTY R-1,0664,BEAR CREEK HIGH SCHOOL,1893,0.011621764,0.05493925,0.014791337,0.299524564,0.58901215,0.001056524,0.029054411
1420,JEFFERSON COUNTY R-1,0694,BELL MIDDLE SCHOOL,505,0.017821782,0.01980198,0.021782178,0.16039604,0.740594059,0,0.03960396
1420,JEFFERSON COUNTY R-1,0724,BELMAR ELEMENTARY SCHOOL,360,0.011111111,0.038888889,0.022222222,0.352777778,0.530555556,0,0.044444444
1420,JEFFERSON COUNTY R-1,0776,BERGEN MEADOW PRIMARY SCHOOL,372,0.008064516,0.024193548,0.008064516,0.032258065,0.903225806,0,0.024193548
1420,JEFFERSON COUNTY R-1,0779,BERGEN VALLEY INTERMEDIATE SCHOOL,301,0,0.016611296,0,0.059800664,0.893687708,0.003322259,0.026578073
1420,JEFFERSON COUNTY R-1,0950,BRADFORD PRIMARY SCHOOL,437,0.006864989,0.013729977,0,0.061784897,0.897025172,0,0.020594966
1420,JEFFERSON COUNTY R-1,0951,BLUE HERON ELEMENTARY SCHOOL,515,0,0.13592233,0.005825243,0.190291262,0.646601942,0,0.021359223
1420,JEFFERSON COUNTY R-1,0952,BRADFORD INTERMEDIATE SCHOOL,369,0.002710027,0.01897019,0,0.06504065,0.888888889,0,0.024390244
1420,JEFFERSON COUNTY R-1,0965,BRADY EXPLORATION SCHOOL,325,0.04,0,0.006153846,0.572307692,0.350769231,0,0.030769231
1420,JEFFERSON COUNTY R-1,1238,CAMPBELL ELEMENTARY SCHOOL,320,0.009375,0.00625,0.00625,0.225,0.696875,0.003125,0.053125
1420,JEFFERSON COUNTY R-1,1318,CARMODY MIDDLE SCHOOL,698,0.012893983,0.02722063,0.017191977,0.318051576,0.591690544,0.001432665,0.031518625
1420,JEFFERSON COUNTY R-1,1522,CHATFIELD HIGH SCHOOL,1924,0.003118503,0.019230769,0.008316008,0.090956341,0.851351351,0.001039501,0.025987526
1420,JEFFERSON COUNTY R-1,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,123,0.008130081,0,0,0.113821138,0.853658537,0,0.024390244
1420,JEFFERSON COUNTY R-1,1790,COLOROW ELEMENTARY SCHOOL,291,0,0.04467354,0.017182131,0.213058419,0.690721649,0,0.034364261
1420,JEFFERSON COUNTY R-1,1861,COLUMBINE HILLS ELEMENTARY SCHOOL,433,0.006928406,0.016166282,0.013856813,0.161662818,0.759815242,0.002309469,0.03926097
